_signal,ar_coefficient_k_10_coeff_0,ar_coefficient_k_10_coeff_1,ar_coefficient_k_10_coeff_2,ar_coefficient_k_10_coeff_3,ar_coefficient_k_10_coeff_4,augmented_dickey_fuller_attr_pvalue,augmented_dickey_fuller_attr_teststat,binned_entropy_max_bins_10,c3_lag_1,c3_lag_3,change_quant_f_agg_mean_isabs_True_qh_0.2_ql_0.0,change_quant_f_agg_mean_isabs_True_qh_0.4_ql_0.2,change_quant_f_agg_mean_isabs_True_qh_0.6_ql_0.4,change_quant_f_agg_mean_isabs_True_qh_0.8_ql_0.6,change_quant_f_agg_mean_isabs_True_qh_1.0_ql_0.8,change_quant_f_agg_var_isabs_True_qh_0.2_ql_0.0,change_quant_f_agg_var_isabs_True_qh_0.4_ql_0.2,change_quant_f_agg_var_isabs_True_qh_0.6_ql_0.4,change_quant_f_agg_var_isabs_True_qh_0.8_ql_0.6,change_quant_f_agg_var_isabs_True_qh_1.0_ql_0.8,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_0,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_1,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_2,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_3,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_4,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_5,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_6,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_7,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_8,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_9,index_mass_quantile_q_0.2,index_mass_quantile_q_0.4,index_mass_quantile_q_0.6,index_mass_quantile_q_0.8,kurtosis,linTrend_attr_icpt,linTrend_attr_pvalue,linTrend_attr_rvalue,linTrend_attr_slope,linTrend_attr_stderr,maximum,mean,median,minimum,number_crossing_m_m_1,number_cwt_peaks_n_5,partial_autocorrelation_lag_2,partial_autocorrelation_lag_3,partial_autocorrelation_lag_4,partial_autocorrelation_lag_5,partial_autocorrelation_lag_6,partial_autocorrelation_lag_7,partial_autocorrelation_lag_8,partial_autocorrelation_lag_9,ratio_beyond_r_sigma_r_1,ratio_beyond_r_sigma_r_7,skewness,standard_deviation,time_reversal_asymmetry_statistic_lag_2,value_count_value_0.0,value_count_value_1.0,agg_autocorrelation_vlag_lag_0.25_f_agg_mean,agg_autocorrelation_vlag_lag_0.25_f_agg_var,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C0_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C1_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C2_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C3_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C4_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C5_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C6_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C7_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C8_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C9_bins10_f_agg_mean,frequency_info_N_components,frequency_info_maxFreq,frequency_info_maxPeriod,frequency_info_minFreq,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_0,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_1,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_2,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_3,max_langevin_fixed_point_t_m_3_r_30,number_crossing_mean,number_crossing_meansigma_lb,number_peaks_r_n_1,number_peaks_r_n_5,number_peaks_r_n_50,relative_quantile_q_0.2,relative_quantile_q_0.8,symmetry_v,timelength,value_count_median
SY_AR2_Timmer2_N10000_T20_tau100_eta1000_Mamp0.3_Tmod250_3.dat,0.006804313748256975,1.8738513368909098,-0.9697046932195424,-0.008807559330872072,0.012579482229229118,0.0,-153.7538827348496,1.7961620374265577,-4.28473148160861,10.406266562820974,3.5182787583688375,2.582431672297297,2.574225002806361,2.558609337860781,3.513213284582571,7.258068989853115,3.740108436978285,3.248360793672886,3.814524486602109,6.9756809831507605,0.08721392451571021,0.07112630841089261,0.06809512166651328,0.09560978163486936,0.07623127922797808,0.1307027723741178,0.16524927599592107,0.11778885956059001,0.0847524437598533,0.10323023285355432,0.2259,0.4562,0.632,0.7955,-0.22853157353908982,-0.056594070386831286,0.6703307858801572,0.004257453591267375,2.3516584479814248e-05,5.524129114940505e-05,53.68899999999999,0.06097709372000004,0.08513899999999999,-57.302,994.0,577.0,-0.9718634673741838,-0.14145853111715587,-0.033561672610853466,0.0005136240262262487,-0.01193528457955007,0.0009728002572731617,0.014851575655313488,-0.009658949248755273,0.3282,0.0,-0.01078407896717129,15.94533683209575,7.854050206512124,0.0,0.0,-0.00030473363893065335,0.017100301723474303,-0.05015720168758873,-0.1243239255103975,0.10444641638912257,-0.02716545141310729,0.07430447919347566,-0.20626031985595483,0.1268038868293062,0.02551358037054753,-0.03298585306907251,-0.17868522578904367,24,0.0558,23.31002331002331,0.0429,-0.00019080161864775191,-0.048319557847482174,0.003075271871150992,-0.00458701872105355,18.773423542312656,1006.0,630.0,0.0581,0.0507,0.0082,0.39334720833220715,0.6410339577082828,0.9997823075179069,10000,1
SY_AR2_Timmer3_N10000_Tmean10_tau20_Tmod100_MT5_eta1000_1.dat,0.005056505563832915,1.6992816353205775,-1.3688254401787072,0.3498654988652873,0.14931778578448207,0.0,-23.395743490679514,1.605621233792711,0.5842181390649588,0.4115755111506762,1.5302587401574803,0.7061973134328358,0.6180728513670034,0.7168461470588235,1.4801791338582677,1.4952918948488068,0.250448279539648,0.19276920490044266,0.274398798875449,1.4141099325488562,0.085387461540549,0.09645580508242499,0.0826777645869576,0.12515877406446488,0.06429746348486773,0.1141771972405747,0.11198975563186019,0.08950081339291914,0.11560460008201867,0.11475036489336307,0.2064,0.4062,0.6099,0.8127,0.6929726991385965,0.20064947936302213,0.00653434155777099,-0.02719525611290845,-3.776850810809524e-05,1.388415499189583e-05,16.335,0.011825823076599988,0.022195,-17.68,2234.0,886.0,-0.7588145022124997,0.39596254748550624,-0.24079828720928204,-0.2859590400334433,-0.07740404261242709,0.02194273369533598,-0.015058868600701367,-0.059138319091794914,0.2944,0.0,-0.002269889466893059,4.00909227027298,0.14525576248068522,0.0,0.0,0.0003410016726156883,0.0010761802651712185,-0.10043441520524243,0.06282528608602998,-0.0072862742166949525,-0.0384213280801826,0.0055864179175984605,0.024510395829019066,0.0034961596878615,-0.005924041060490813,0.018992302703321178,-0.012340534744092925,36,0.113,19.455252918287936,0.0514,-0.0004898773585646328,-0.29775076666553124,0.009219367553815725,0.5204022157652051,12.740819605032069,2340.0,1122.0,0.136,0.0882,0.0105,0.42650889313538143,0.6136057621637513,0.9996951586969455,10000,1
SY_AR2_Timmer2_N10000_T10_tau100_eta1000_Mamp0.3_Tmod250_1.dat,-0.012225934370205986,1.6059937172098508,-1.0001289933914235,0.018164877673872367,-0.007563023252515837,0.0,-285.72165664536806,1.849147367621855,-0.8132161865107647,0.0962802995435875,3.1629594346829637,1.3667751020408163,1.3630679705614568,1.4367425824175823,3.1980319665907366,6.469220507453003,1.0353070586045816,0.8541134893479387,0.9689469061262981,6.536195707565836,0.06548599251700159,0.11783487215566321,0.06674874531858323,0.09179020788498499,0.09971140415704481,0.06302343226599515,0.09043612782790707,0.20709313137989033,0.12244297471034069,0.07543311178258888,0.2106,0.4339,0.6596,0.8017,0.09689045378603689,-0.016860322119362173,0.9258841774420676,-0.0009303600932187573,-2.5675695750850743e-06,2.7600337524815968e-05,26.289,-0.029696886210000002,-0.054295500000000003,-26.253,1996.0,880.0,-0.9768379056926173,0.01874801471581477,-0.009501233204083569,-0.006290411012852961,-0.007984218829718956,0.0022956766560439028,-0.007241890532136335,-0.007096598847294353,0.3102,0.0,0.006872493109774311,7.966737764933182,0.8375038210319743,0.0,0.0,-0.00019102314794858393,0.01453211731658766,-0.002754729346622593,-0.015358400391539746,0.03770287854862057,0.0063006357911003195,-0.03279306341914712,-0.04221888094336734,0.06982480836627178,-0.03285849578623963,0.08706719307807723,-0.0805147309913837,7,0.1059,10.940919037199125,0.0914,-0.000342683841952612,-0.1906422191533807,0.003658799009506509,-0.005721866724037972,8.39329741644617,1992.0,1186.0,0.1055,0.099,0.0083,0.37412546153553344,0.6243329146206844,0.9995318295118191,10000,1
SY_AR2_Timmer1_N10000_T10_tau100_eta1000_3.dat,-0.019102326356835682,1.611158157797362,-0.9926152022819055,-0.0071052208909981734,0.023460652260226006,0.0,-317.53027620746093,1.753549008525359,-17.797074347064463,11.886561936856294,3.4254917956656343,1.7345743732590528,1.5034862526229509,1.6648913862718708,3.4086264773599386,7.9073260079048255,1.5044466863070585,1.119049412883583,1.388756321917728,7.4432971566051656,0.10240867638434321,0.07909664517392619,0.19799582855174944,0.10263057371296794,0.09267071031518602,0.06766963166810262,0.08879926726666977,0.08537184636091077,0.08160250869452718,0.101754311871617,0.2106,0.3614,0.5784,0.7878,-0.04607846749085409,-0.15144129950175186,0.5159867896122332,0.006496183949891141,1.992562006035641e-05,3.067522809374459e-05,32.211999999999996,-0.051823162009999986,-0.0063282500000000005,-32.596,1989.0,812.0,-0.981726466186183,0.015955021992231175,-0.0002564324098354288,-0.013445249952594492,2.9972234600973688e-05,-0.006288772275304841,-0.004823212900826427,0.015634479215898868,0.3219,0.0,-0.022982590275686197,8.854476825805898,2.9249105925305954,0.0,0.0,-6.703172845877272e-05,0.013669640528717573,-0.017789180684984567,0.009496645099793505,0.028793916294988776,-0.059291702726976155,0.030785861889097422,-0.0029028764408557564,0.014236992224683376,0.01061984339036179,-0.03275096837287269,0.033140212374580605,6,0.1055,10.695187165775401,0.0935,0.0003060683319898716,-0.18950881690824153,-0.004002190035907113,-0.005434572354788745,0.0005094913963892164,1998.0,1190.0,0.1037,0.0988,0.0083,0.38642914455005556,0.619875632637946,0.9992980046906246,10000,1
SY_AR2_Timmer3_N10000_Tmean20_tau20_Tmod100_MT5_eta1000_5.dat,0.002935527867467422,1.8257766802036097,-0.919303774285563,-0.001964202158343746,-0.016602074096969413,0.0,-36.196348429780834,1.5616037007972685,13.678308179952932,10.888443606194013,1.6173152532031727,1.1416857264957265,0.9807396918001885,1.1990330196749357,1.6394508536585364,1.7226211951791761,0.7287461129330192,0.5468093002154566,0.8597979236830116,1.6952656762919542,0.12700286680249212,0.10207054974231644,0.0728021432325135,0.09997134886799496,0.09358945911020411,0.08906386084322106,0.1050830833465029,0.0909006614895921,0.09371941298700519,0.1257966135781577,0.184,0.402,0.6152,0.8074,0.35321857046999794,0.182600252179996,0.2221037003551129,-0.012210604327170896,-3.078302796079528e-05,2.5210719083477995e-05,30.226,0.028700503890000003,0.00545845,-34.846,1048.0,725.0,-0.8907825477276565,0.038135511354416674,0.04170060926241051,0.03885028416355404,0.013530970059817652,0.006390027737536082,0.006520866556857773,0.005536496528080115,0.3097,0.0,0.024406435281645593,7.2775224364721325,-0.2816555731044177,0.0,0.0,-0.0005008566168526712,0.0021685491418416557,-0.04425203237319454,-0.12424405544569335,0.2680001340910394,0.0018179879827873436,-0.01079952117103545,0.06713408052480596,-0.14709490348035897,-0.23974573974682523,0.3185123484669433,-0.06117779392375956,57,0.0711,222.22222222222223,0.0045,-3.086056908396809e-05,-0.054035527246224756,0.0006270821927633948,0.01623972405425029,58.762391898124505,1054.0,595.0,0.093,0.0566,0.0096,0.4439144332431767,0.6285714285714286,0.9996428255795119,10000,1
SY_AR2_Timmer3_N10000_Tmean20_tau20_Tmod250_MT5_eta1000_3.dat,0.0004513623696258545,1.8610710789102871,-0.9768693669252824,0.020027315938235396,0.0006458805909098711,0.0,-26.739555111004986,1.7989167807207926,5.243538102586298,-1.4465890059021074,1.6481018126888218,1.1069215785054576,1.0821903434410645,1.1159480851063828,1.7062978826376287,1.6967109598879528,0.6914374590725714,0.6499455356369441,0.7408924467346311,1.6982595563234055,0.10262348484777221,0.11958194960209416,0.09099349236775042,0.10729857141776947,0.09498779271232476,0.06974400631519807,0.11139610061306748,0.09407331147702397,0.09936140496805998,0.10993988567893956,0.19,0.388,0.6081,0.8042,0.10371920999160755,-0.24526556443291686,0.05148030947234556,0.019475129403371396,5.018722223480685e-05,2.5767593783047555e-05,25.302,0.005645453129999981,-0.109625,-26.456,1007.0,700.0,-0.8934277935125814,0.06823455915209704,0.04557717130743475,0.03881905069324996,0.013908352020954931,-0.00756788859125223,-0.023583432388672974,-0.009517854645095756,0.3083,0.0,0.01527245763224684,7.439130575751457,0.156547098816499,0.0,0.0,2.113803540420518e-05,0.0022294497788409046,0.05820955277959952,-0.15097757356237979,-0.07752944742613317,0.10995906243942073,0.009273491031973877,0.0953622707710791,-0.023206121088282728,-0.339664384007795,0.272426272281221,0.015580643799032814,67,0.065,172.41379310344828,0.0058,0.0003386738612772009,-0.05505911971524119,-0.0035181931457261527,0.024325195511732,40.78051426092591,1027.0,577.0,0.0892,0.0561,0.0098,0.3943506317863905,0.6282468410680476,0.9977728959169597,10000,1
SY_AR2_Timmer2_N10000_T20_tau100_eta1000_Mamp0.6_Tmod100_3.dat,0.005520138279921322,1.8847696736756714,-0.9792871617734338,-0.0173986007109576,0.02619988750200305,0.0,-159.9720898152313,1.756478713557743,112.53510559463074,17.28564273069691,3.645800121138704,2.7467156616415407,2.4309755704948643,2.4244565505804307,3.782542771084337,8.742320119951529,4.189095394185199,3.2259015919621103,3.7177022814288976,8.756861233712803,0.17141812281662472,0.12247411508254467,0.07530637823462497,0.0696216361847271,0.0818676448781452,0.07848102572188614,0.13210425952835134,0.09942825506139871,0.10015763999293709,0.06914092249876011,0.1702,0.3893,0.6069,0.7852,0.09414070763975246,-0.13735281434523955,0.4829683646369862,0.007016154124475247,4.0867896824730385e-05,5.825268017114059e-05,60.916000000000004,0.06696623583,-0.11744500000000001,-61.592,978.0,584.0,-0.9810775627554258,0.000418243529654596,0.007237871705416663,-0.01857875325391094,0.0025405909415206194,-0.0034019847785216784,0.00030460648684915904,0.013208538942771776,0.3231,0.0,0.01544771800669632,16.814832382805736,-3.0307681947016682,0.0,0.0,-0.0001881535493704396,0.021751218113231188,-0.04133175924263702,0.2742594223064524,-0.27097143027034376,0.17777694401837987,-0.13027845650877568,0.02176000685554203,0.18295561626807477,-0.22253198077565395,0.025414985500588443,0.2516685796429121,21,0.0545,23.31002331002331,0.0429,-2.8736328139742623e-05,-0.04782112560680974,0.0006931800510713834,-0.005604544793268903,3.873371971300134,982.0,623.0,0.0582,0.0505,0.0082,0.3864972083455774,0.6177637378783426,0.9984947004617658,10000,1
SY_AR2_Timmer3_N10000_Tmean10_tau50_Tmod250_MT1_eta1000_3.dat,0.008948665690511177,1.6382404567333138,-1.024302524034536,-0.01533210033321156,0.029912830824431746,0.0,-20.22236139424588,1.7675429110747884,0.7653464069734313,-0.101401941572501,2.293513112283346,1.0060161205766711,0.8658215364688857,1.0376328457446808,2.3383012251148543,3.253393450031535,0.5642324359524468,0.4188658953830517,0.590995651115306,3.357675356797886,0.07835799975579832,0.07713066017309855,0.11793715923632409,0.1017010915964621,0.11139693464652745,0.13741461637505678,0.0933919367037049,0.10895992165631883,0.09458323306740841,0.07912644678930064,0.2248,0.4149,0.5974,0.7944,0.04119856389161214,-0.0006472573159724097,0.8159973880695987,0.0023272488979479557,4.698305611755658e-06,2.0190203086741402e-05,21.06,0.02284192159,0.0385135,-20.776,1967.0,894.0,-0.953535615635232,0.08706559166577844,0.03673883331138494,-0.03397680856804988,-0.0614593977328143,-0.06890655902281165,-0.07862801431019448,-0.01637619403101955,0.3138,0.0,-0.00463171259963152,5.8278424763917975,-0.2936814184564381,0.0,0.0,-0.00016877108100052366,0.0038850220647368345,0.024207456146610767,-0.06061866294672183,0.04489943898153612,-0.042950314928380466,0.035863428632543624,-0.016148996378633144,0.006455708697024732,-0.029865769320531484,0.031027860998102726,-0.011296201644851862,48,0.1159,11.904761904761905,0.084,0.00021825149966470854,-0.19698312751770275,-0.00311069270679413,0.015893782065280783,75.72826041476078,2021.0,1166.0,0.1144,0.098,0.0087,0.38257003537623097,0.6115689836504447,0.9996254044743761,10000,1
SY_AR2_Timmer3_N10000_Tmean10_tau20_Tmod250_MT3_eta1000_3.dat,0.0044646256991464645,1.668028005560291,-1.1255763520655728,0.0745967982737849,0.052596499739027566,0.0,-34.73993903781017,1.6989780359367597,1.2327309860021824,-0.5185423568117083,1.5814925613496935,0.7756854724964739,0.6390555968652037,0.7681280528511822,1.610826979246733,1.618803822881783,0.30050550019797845,0.20716329325224744,0.3254407122173491,1.6343494663512903,0.12755496363708066,0.09227749545881084,0.09368104139256588,0.0876141635819375,0.10726117550525988,0.09452228635685135,0.10154447709858007,0.08981796098470184,0.09965632411293507,0.106070111871277,0.1891,0.4009,0.5992,0.805,0.17918891861435116,0.0011768363299909691,0.9034744249163256,0.0012128859726447216,1.752990243026107e-06,1.4454485568763785e-05,16.598,0.009940911049999992,0.023656999999999997,-15.7,2022.0,916.0,-0.8725103498292955,0.2250096821016353,-0.0006030791570765994,-0.1384006661013556,-0.16421037950483547,-0.10488154267888175,-0.03625555508040423,0.030853045332914348,0.3085,0.0,0.021603525441888795,4.172236329152124,0.08547476695957185,0.0,0.0,-0.0002343058706516336,0.0015636493872808813,-0.02018800162287159,-0.035973091302862914,0.047579365099985255,0.02205445464763517,-0.07941742442558672,0.05393148816219466,-0.012790647194996417,0.03331312448990642,-0.044553390000821425,0.002651314620555344,44,0.1344,15.290519877675841,0.0654,-4.463442688400096e-05,-0.2268036791191944,9.21786566041913e-05,0.18419682068912685,17.927143679542688,2106.0,1149.0,0.1259,0.0964,0.009,0.3797386835098148,0.5933091832311598,0.9995753269877392,10000,1
SY_AR2_Timmer2_N10000_T10_tau50_eta1000_Mamp0.9_Tmod250_1.dat,0.008173893649091038,1.5837998467233594,-0.962335969129027,0.00990745900531359,-0.014641469512206517,0.0,-234.19752304052744,1.6297235899544216,7.414076925026436,-5.866178460723388,2.5815057054741715,1.1704561983471076,1.012891812519084,1.3053659123055164,2.5972136785162285,4.525898280399214,0.692383809761856,0.49242894462720244,0.8546482613698538,4.563664052154476,0.07351648632055895,0.1760507634516479,0.14108455439938192,0.06995952587023031,0.07719237270481105,0.06896092033184016,0.08952762651234088,0.09729814268478493,0.07604968269850933,0.13035992502589464,0.1869,0.3649,0.6013,0.8037,0.1823220204587308,0.03788509328731244,0.8818132190493834,-0.0014868953864657698,-3.3737741726797546e-06,2.26923017017987e-05,26.826999999999998,0.021017909311000005,-0.0556875,-27.651999999999997,1963.0,880.0,-0.9659016116914118,-0.004917438088022137,-0.008552009668380803,0.007004122884177036,0.0020903811339299805,0.014948400414868694,-0.005115812360313705,0.0006356155000581628,0.3089,0.0,0.030657125877386376,6.550055352825787,-0.9016381731548126,0.0,0.0,-0.00018262483989344816,0.010457283019726208,-0.03888186938893926,0.041021613552312514,0.0016581240772585418,-0.0011433358634960057,-0.04390990433691108,0.037097307629643694,0.03685368720019231,-0.04900608659246589,0.03184219560909459,-0.052164242284299236,16,0.1104,11.337868480725623,0.0882,-0.00030749920119446384,-0.18768751554390073,0.006142142266271171,-0.02545845553052553,3.3292504827789253,1989.0,1149.0,0.1074,0.0988,0.008,0.4092163953082839,0.608397731235889,0.9985920187721691,10000,1
SY_AR2_Timmer2_N10000_T10_tau100_eta1000_Mamp0.3_Tmod100_3.dat,-0.002402833487626059,1.5990587892400883,-0.9849021101631803,0.015680565811329344,-0.024498486332039757,0.0,-341.6989058982751,1.74779627762265,3.1361672498734317,-1.5624961877028147,3.7894718223583457,1.8299157754010695,1.5390408074626867,1.863730551626591,3.7182314900153606,8.857524882804796,1.7506527301522066,1.2323698963673155,1.7278101305234583,9.104992727441559,0.1386605224491871,0.09468248835643134,0.1439208770365857,0.10419633432317,0.055703106122432115,0.10935273982605208,0.07045349670637051,0.10017554483630932,0.10948125037826245,0.0733736399651993,0.1902,0.3594,0.587,0.7981,-0.047368636829979494,0.01772061979008903,0.8854846977708681,-0.0014403790421574929,-4.799004222440049e-06,3.3320945915337594e-05,35.605,-0.006272001819999997,-0.076627,-35.085,1994.0,819.0,-0.9842619270572746,0.007705830043792554,-0.012994676725106973,0.003744955545691445,-0.008779475111919049,0.005838088147670757,-0.017798733430911966,0.014192804804606803,0.3185,0.0,0.007946774928068353,9.617976535066209,-0.510566610056239,0.0,0.0,-0.00016910914888228616,0.020103716487743048,0.008771899882424656,0.02486954234818344,-0.012811352948420868,-0.00915332846395217,-0.0017719082025937389,-0.025718933633495575,0.003928300744651146,-0.022921230098062562,0.05400078826522829,-0.03361018020728176,5,0.1065,10.59322033898305,0.0944,0.00011551389070846513,-0.19037900148509204,-0.001757590380725695,0.001459798172660097,425.4587329932882,2000.0,1206.0,0.1033,0.0994,0.0076,0.3816027726694016,0.612335549582685,0.9990047390270194,10000,1
SY_AR2_Timmer1_N10000_T20_tau20_eta1000_4.dat,-0.008474614176647466,1.818677332929295,-0.9020359169779151,-0.037617050404867056,0.036448744400024054,0.0,-48.75555186317069,1.7124767488196446,-28.897307202718554,-7.460906106440943,1.7507929138668294,1.2628448392554992,1.1305359360519003,1.1854333614864865,1.6550203048780487,1.905478855722542,0.9169906329640604,0.6893716563605632,0.826285840804241,1.8047163329718583,0.07796373310198931,0.13789910179509213,0.09265786701974404,0.09482290348723024,0.09021190955235842,0.10164126986011068,0.09891818497297518,0.09619660056969377,0.08639720635912396,0.12329122328168231,0.1922,0.3971,0.5986,0.8009,0.10666986904531317,-0.04746077908022406,0.7705577538803823,-0.0029168124927570344,-7.700478918447042e-06,2.6402850168101207e-05,31.037,-0.08595932343300004,-0.037626,-27.119,1009.0,709.0,-0.9011376315260616,-0.00945923103324188,0.013665694527779553,-0.002415125511395202,0.00012852746475778678,-0.0020130399247877346,-0.0023971678810159633,0.0029705163903634467,0.3177,0.0,-0.03874130036845829,7.621116484629998,-1.0877600263909992,0.0,0.0,-0.00011657316743763273,0.0034249957256492487,-0.0719402725688596,0.029577369249829198,-0.06871481714954823,0.03732888343212639,-0.062116222519248365,-0.09484439214687705,0.27588943946863714,-0.2345936148275347,0.15495876770658326,0.033532923876071576,41,0.0652,30.67484662576687,0.0326,-0.00014580064326345237,-0.05200337520928838,0.0008246291050098214,0.006514031304336742,80.29480952883274,1017.0,632.0,0.0846,0.0556,0.0102,0.3544982460967054,0.5757445491436824,0.9991689022038482,10000,1
SY_AR2_Timmer2_N10000_T20_tau100_eta1000_Mamp0.6_Tmod100_5.dat,0.0039545851636001855,1.8932308767755255,-0.9977258098271213,0.007225871877029055,-0.00518349576871803,0.0,-156.24712460620702,1.7611142051460382,8.550434927217097,20.018267868201818,3.6653300970873786,2.819402194092827,2.3704135035766423,2.728444821731749,3.6294930091185407,8.03333341773494,4.2425033038264095,3.064979072231166,3.809932533610707,8.16679149493593,0.08081759330595181,0.048012453793014304,0.06466037865991986,0.07174204266415739,0.10431746980129802,0.11610268295135658,0.1234630383556164,0.13679697311160935,0.13602579780652094,0.11806156955055541,0.2418,0.4653,0.6662,0.8248,-0.09911805658622308,-0.09997833298494463,0.6427440902998257,0.0046392102768902065,2.6805356568445775e-05,5.778515613594981e-05,60.408,0.03403504717900003,0.05522199999999999,-60.361000000000004,985.0,581.0,-0.981825249179725,0.04644170895990258,-0.0065592295812030126,-0.00046105992055021195,-0.01220842204497539,0.01068646404124425,-0.0008585148149745595,-0.008514302375852222,0.3217,0.0,-0.00515324891937396,16.67964893748007,16.4737092626473,0.0,0.0,-0.00013306201076977576,0.014609763927602748,-0.06037786809554368,-0.01782958305485849,0.0063033549332120915,0.012654221133261572,-0.14217306534871366,0.2935249865095294,-0.16695035169856604,0.2256791214286719,-0.0132245108879099,-0.12753970454328606,27,0.0565,23.201856148491878,0.0431,6.497005333144696e-05,-0.04950098597608218,-0.0004089298746046037,0.006881805772075235,163.748940063269,999.0,608.0,0.0568,0.0508,0.0086,0.3823497751906532,0.6172113704675869,0.9998245662974687,10000,1
SY_AR2_Timmer3_N10000_Tmean20_tau50_Tmod250_MT5_eta1000_2.dat,0.012723918886804894,1.952759250910116,-1.0632287436223633,0.013738394599947863,-0.004688728238076152,0.0,-21.034559419266547,1.7846945764227558,154.12513201763994,59.78417804788762,2.427306917475728,1.833002732707088,1.759794661436673,1.787637552742616,2.5751947240751973,3.283396422937585,1.996576204911405,1.7084288467195172,1.8810865748176395,3.718308194447604,0.11264202582889542,0.08502769551810244,0.08023552506647513,0.11216703347003472,0.10026983943531231,0.08142909772485447,0.09834825432190712,0.09934891667971983,0.1320520123009002,0.0984795996537982,0.1976,0.4039,0.6092,0.809,0.01185838558974206,0.18941136177750065,0.8388386841676094,-0.002034043806916863,-8.157487148614989e-06,4.010870422327864e-05,42.857,0.148628004778,0.180355,-38.708,1008.0,631.0,-0.9491666564832063,0.07105755851964464,0.09470111079550116,0.057635636563625296,0.018024756015306603,-0.002925521852988605,-0.05104465248434483,-0.06291083668487016,0.3207,0.0,0.07333799988504654,11.577251585239921,6.227805694910751,0.0,0.0,-0.0002492315331394243,0.003163572439024281,-0.04364203578743363,0.03392569930264793,-0.017785547743935468,-0.2238512001567577,0.3491010514902861,-0.13502150296345627,-0.005490313145792513,0.2059050400967887,-0.12005140964046446,-0.1632374164042016,72,0.0659,38.16793893129771,0.0262,3.106634130243448e-05,-0.05663399929166613,-0.0003203480955771597,0.042733541054032036,47.23976580757934,1008.0,606.0,0.0686,0.053,0.0086,0.3554502543983326,0.593715441672286,0.9996110219429657,10000,1
SY_AR2_Timmer2_N10000_T20_tau50_eta1000_Mamp0.3_Tmod100_4.dat,0.012360611574212347,1.8669731687061302,-0.9817949196596882,0.029080402034514993,-0.009549339609732449,0.0,-111.82208820731226,1.7518166086935794,57.465932294104185,18.644906856455577,2.5181579268292684,2.027020475785896,1.8879057365439091,1.8491349448685326,2.576418336369156,3.7925663159127754,2.213829526250241,1.893359343260068,1.9917563541478127,3.8835043246910996,0.1391732421413893,0.08003642378621473,0.0763687499631143,0.0984720756068389,0.09782720531966968,0.08569479491689587,0.11684656216397941,0.12902373644406823,0.0878148301217911,0.08874237953603846,0.1827,0.3974,0.6147,0.793,-0.2207520392092106,-0.13252795725351058,0.20901178917168778,0.01256394876793652,5.12669319678989e-05,4.0805652345592875e-05,40.465,0.12378106911999999,0.17634,-45.681999999999995,996.0,604.0,-0.9592809895833655,-0.025030938183408638,-0.014631742606019616,-0.0035031077163370375,-0.0028428087738766226,-0.0060197648656287895,-0.011911639437677073,-0.00870401837668451,0.3302,0.0,0.006618217953363239,11.779328844341926,3.6227909765572237,0.0,0.0,-0.00020121113814119043,0.007472102088059455,0.1660475010542261,0.011309858553498543,-0.16714975491311196,-0.003190064839851576,-0.06585218302003228,-0.04322419259780899,0.06583574201021683,0.03934260094458166,0.04262032253831156,0.17538101027399255,35,0.0583,26.455026455026456,0.0378,-9.873451094588351e-06,-0.048701533741318345,-0.000506158419255224,-0.002025283493286369,0.11504859278067915,983.0,653.0,0.065,0.0517,0.0087,0.41070495780468275,0.649749846193135,0.9993898924991004,10000,1
